source_row_number,hora,dia_semana,mes,trimestre,dia_mes,semana_ano,is_horario_comercial,is_fim_de_semana,is_segunda_terca,periodo_dia,lag_1d,lag_7d,rolling_7d,rolling_30d,lag_1d_p2,lag_1d_p3,prioridade_bin,produto_enc,categoria_enc,subcategoria_enc,grupo_enc,aberto_por_enc,produto_freq,grupo_freq,mes_sin,mes_cos,is_feriado,tipo_feriado,dias_ate_feriado,dias_desde_feriado,target_ola
17573,12,3,4,2,10,15,1,0,0,2,85.0,99.0,78.71,79.03,17.0,68.0,1,35,98,230,8,1,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17574,12,3,4,2,10,15,1,0,0,2,85.0,99.0,78.71,79.03,17.0,68.0,0,35,52,81,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17575,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,31,55,269,10,0,0.071635,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17576,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17577,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,32,55,269,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17578,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,41,236,1,0,0.319056,0.009809,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17579,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,35,47,204,12,0,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17580,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,23,94,370,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17581,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,23,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17582,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,31,117,379,15,0,0.071635,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17583,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17584,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,29,12,123,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17585,11,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17586,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17587,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,104,204,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17588,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17589,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17590,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,35,39,246,1,1,0.127364,0.009809,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17591,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,1,11,97,317,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17592,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,30,104,185,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17593,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,104,46,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17594,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17595,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,42,113,306,8,0,0.006605,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17596,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,104,46,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17597,10,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17598,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,11,111,23,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17599,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,1,22,41,237,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17600,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,30,32,157,4,0,0.019853,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17601,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,35,52,81,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17602,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,8,104,152,11,0,0.004377,0.015437,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17603,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,21,5,9,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17604,9,3,4,2,10,15,1,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,31,59,361,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17605,8,3,4,2,10,15,0,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17606,7,3,4,2,10,15,0,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,0,36,71,206,4,1,0.008051,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17607,6,3,4,2,10,15,0,0,0,1,85.0,99.0,78.71,79.03,17.0,68.0,1,12,34,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17608,5,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,0,36,71,157,4,1,0.008051,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17609,5,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,1,11,97,317,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17610,2,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,1,23,94,185,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17611,2,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17612,2,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,0,22,41,235,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17613,0,3,4,2,10,15,0,0,0,0,85.0,99.0,78.71,79.03,17.0,68.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17614,23,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,307,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17615,23,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17616,23,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,306,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17617,23,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17618,22,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17619,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17620,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17621,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17622,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17623,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17624,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17625,21,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17626,20,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,18,104,38,10,0,0.017039,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17627,20,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,18,67,164,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17628,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17629,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17630,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17631,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,18,104,38,10,0,0.017039,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17632,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17633,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,12,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17634,19,2,4,2,9,15,0,0,0,3,93.0,110.0,81.0,79.93,8.0,85.0,1,15,62,144,8,0,0.041582,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17635,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,22,92,351,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17636,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17637,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,23,106,194,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17638,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,37,4,249,10,0,0.017782,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17639,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,31,60,361,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17640,17,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,19,70,198,4,1,0.010005,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17641,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,18,67,159,4,0,0.017039,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17642,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,22,34,351,15,0,0.319056,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17643,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,23,42,238,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17644,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,122,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17645,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,14,87,76,2,0,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17646,16,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,42,112,200,10,0,0.006605,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17647,15,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,15,5,133,10,0,0.041582,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17648,15,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17649,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,182,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17650,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17651,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17652,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,126,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17653,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17654,14,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17655,13,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17656,13,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17657,12,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,1,16,92,295,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17658,12,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,22,34,306,15,0,0.319056,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17659,12,2,4,2,9,15,1,0,0,2,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,209,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17660,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17661,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,23,94,351,8,1,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17662,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17663,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,35,52,204,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17664,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,23,94,338,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17665,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,170,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17666,11,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17667,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,35,47,204,8,0,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17668,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,21,5,25,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17669,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17670,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,35,39,246,1,1,0.127364,0.009809,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17671,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,15,65,125,12,0,0.041582,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17672,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,185,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17673,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17674,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17675,10,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,35,39,246,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17676,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,373,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17677,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,31,119,249,10,0,0.071635,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17678,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,155,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17679,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,22,34,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17680,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,170,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17681,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17682,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17683,9,2,4,2,9,15,1,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,35,98,230,15,1,0.127364,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17684,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17685,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,22,92,351,7,0,0.319056,0.002267,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17686,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,11,111,23,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17687,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17688,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,127,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17689,8,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17690,7,2,4,2,9,15,0,0,0,1,93.0,110.0,81.0,79.93,8.0,85.0,0,21,5,25,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17691,5,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,22,92,306,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17692,2,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,37,4,249,10,0,0.017782,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17693,2,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,22,104,126,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17694,1,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,37,4,249,10,0,0.017782,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17695,1,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,1,22,92,351,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17696,1,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17697,0,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17698,0,2,4,2,9,15,0,0,0,0,93.0,110.0,81.0,79.93,8.0,85.0,0,36,71,206,4,1,0.008051,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17699,23,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,23,94,218,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17700,22,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17701,22,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,12,92,246,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17702,21,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17703,21,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17704,21,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17705,21,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,122,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17706,21,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17707,20,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,30,5,112,10,0,0.019853,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17708,20,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17709,20,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17710,20,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17711,20,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,23,94,185,12,0,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
17712,19,1,4,2,8,15,0,0,1,3,91.0,97.0,84.57,79.87,21.0,70.0,0,31,117,316,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,7,0
